AP890101-0014 2:0.26444723618090454 13:0.21168341708542712 9:0.16896984924623115 18:0.11871859296482412 15:0.05339195979899498 17:0.04585427135678392 8:0.04585427135678392 14:0.025753768844221106 1:0.023241206030150754 11:0.008165829145728644 16:0.008165829145728644 5:0.008165829145728644 0:0.005653266331658292 3:0.00314070351758794 7:0.00314070351758794 10:0.00314070351758794 12:6.28140703517588E-4 19:6.28140703517588E-4 4:6.28140703517588E-4 6:6.28140703517588E-4
AP891019-0021 0:0.3453488372093023 9:0.2755813953488372 4:0.1686046511627907 7:0.08023255813953488 18:0.06162790697674419 13:0.015116279069767442 2:0.015116279069767442 17:0.010465116279069767 3:0.010465116279069767 8:0.005813953488372093 11:0.0011627906976744186 12:0.0011627906976744186 14:0.0011627906976744186 15:0.0011627906976744186 16:0.0011627906976744186 19:0.0011627906976744186 1:0.0011627906976744186 5:0.0011627906976744186 6:0.0011627906976744186 10:0.0011627906976744186
AP891019-0070 6:0.5354166666666667 9:0.16875 1:0.08541666666666667 16:0.06041666666666667 18:0.04375 7:0.04375 4:0.027083333333333334 11:0.010416666666666666 12:0.0020833333333333333 13:0.0020833333333333333 14:0.0020833333333333333 15:0.0020833333333333333 17:0.0020833333333333333 19:0.0020833333333333333 0:0.0020833333333333333 2:0.0020833333333333333 3:0.0020833333333333333 5:0.0020833333333333333 8:0.0020833333333333333 10:0.0020833333333333333
AP891019-0113 13:0.34325396825396826 18:0.24801587301587302 7:0.14484126984126985 9:0.10515873015873016 5:0.0496031746031746 15:0.03373015873015873 12:0.025793650793650792 1:0.017857142857142856 4:0.00992063492063492 11:0.001984126984126984 14:0.001984126984126984 16:0.001984126984126984 17:0.001984126984126984 19:0.001984126984126984 0:0.001984126984126984 2:0.001984126984126984 3:0.001984126984126984 6:0.001984126984126984 8:0.001984126984126984 10:0.001984126984126984
AP891019-0286 17:0.384963768115942 18:0.23278985507246377 10:0.11684782608695653 1:0.058876811594202896 11:0.04800724637681159 2:0.03713768115942029 9:0.029891304347826088 4:0.026268115942028984 13:0.019021739130434784 14:0.008152173913043478 0:0.008152173913043478 7:0.008152173913043478 8:0.008152173913043478 16:0.004528985507246377 5:0.004528985507246377 12:9.057971014492754E-4 15:9.057971014492754E-4 19:9.057971014492754E-4 3:9.057971014492754E-4 6:9.057971014492754E-4
AP891020-0051 4:0.48854166666666665 18:0.271875 1:0.071875 7:0.046875 9:0.034375 13:0.021875 2:0.013541666666666667 5:0.013541666666666667 14:0.009375 15:0.005208333333333333 17:0.005208333333333333 0:0.005208333333333333 3:0.005208333333333333 11:0.0010416666666666667 12:0.0010416666666666667 16:0.0010416666666666667 19:0.0010416666666666667 6:0.0010416666666666667 8:0.0010416666666666667 10:0.0010416666666666667
AP891020-0172 2:0.30089285714285713 16:0.18660714285714286 15:0.18303571428571427 9:0.14732142857142858 18:0.03660714285714286 19:0.033035714285714286 12:0.029464285714285714 14:0.022321428571428572 17:0.015178571428571428 7:0.015178571428571428 1:0.008035714285714285 6:0.008035714285714285 11:0.004464285714285714 4:0.004464285714285714 13:8.928571428571428E-4 0:8.928571428571428E-4 3:8.928571428571428E-4 5:8.928571428571428E-4 8:8.928571428571428E-4 10:8.928571428571428E-4
AP891020-0182 2:0.4726666666666667 9:0.16866666666666666 0:0.13666666666666666 18:0.078 12:0.038 15:0.038 17:0.019333333333333334 5:0.014 11:0.011333333333333334 13:0.008666666666666666 3:0.006 4:0.0033333333333333335 14:6.666666666666666E-4 16:6.666666666666666E-4 19:6.666666666666666E-4 1:6.666666666666666E-4 6:6.666666666666666E-4 7:6.666666666666666E-4 8:6.666666666666666E-4 10:6.666666666666666E-4
AP891021-0037 2:0.6925287356321839 9:0.14080459770114942 1:0.0603448275862069 18:0.03735632183908046 5:0.014367816091954023 10:0.014367816091954023 11:0.0028735632183908046 12:0.0028735632183908046 13:0.0028735632183908046 14:0.0028735632183908046 15:0.0028735632183908046 16:0.0028735632183908046 17:0.0028735632183908046 19:0.0028735632183908046 0:0.0028735632183908046 3:0.0028735632183908046 4:0.0028735632183908046 6:0.0028735632183908046 7:0.0028735632183908046 8:0.0028735632183908046
AP891021-0115 9:0.37057877813504825 14:0.20980707395498394 18:0.10048231511254019 0:0.0972668810289389 7:0.0522508038585209 12:0.04260450160771704 3:0.03617363344051447 1:0.0297427652733119 2:0.02009646302250804 6:0.016881028938906754 17:0.01045016077170418 15:0.0040192926045016075 5:0.0040192926045016075 11:8.038585209003215E-4 13:8.038585209003215E-4 16:8.038585209003215E-4 19:8.038585209003215E-4 4:8.038585209003215E-4 8:8.038585209003215E-4 10:8.038585209003215E-4
AP891023-0093 16:0.5686813186813187 6:0.12912087912087913 9:0.10347985347985347 18:0.06684981684981685 1:0.048534798534798536 12:0.022893772893772892 10:0.019230769230769232 8:0.011904761904761904 0:0.008241758241758242 7:0.008241758241758242 5:0.004578754578754579 11:9.157509157509158E-4 13:9.157509157509158E-4 14:9.157509157509158E-4 15:9.157509157509158E-4 17:9.157509157509158E-4 19:9.157509157509158E-4 2:9.157509157509158E-4 3:9.157509157509158E-4 4:9.157509157509158E-4
AP891023-0142 16:0.43945868945868943 18:0.1517094017094017 9:0.12037037037037036 13:0.11467236467236468 15:0.0349002849002849 4:0.03205128205128205 14:0.026353276353276354 2:0.023504273504273504 12:0.014957264957264958 6:0.012108262108262107 11:0.009259259259259259 7:0.00641025641025641 17:0.0035612535612535613 19:0.0035612535612535613 5:0.0035612535612535613 0:7.122507122507123E-4 1:7.122507122507123E-4 3:7.122507122507123E-4 8:7.122507122507123E-4 10:7.122507122507123E-4
AP891023-0222 1:0.4287974683544304 16:0.1840717299578059 18:0.17985232067510548 4:0.06381856540084388 9:0.03850210970464135 7:0.03217299578059072 12:0.023734177215189875 10:0.019514767932489453 19:0.01529535864978903 0:0.008966244725738396 11:5.274261603375527E-4 13:5.274261603375527E-4 14:5.274261603375527E-4 15:5.274261603375527E-4 17:5.274261603375527E-4 2:5.274261603375527E-4 3:5.274261603375527E-4 5:5.274261603375527E-4 6:5.274261603375527E-4 8:5.274261603375527E-4
AP891023-0273 17:0.2911764705882353 2:0.1892156862745098 8:0.13431372549019607 9:0.1303921568627451 6:0.08725490196078431 1:0.06372549019607843 16:0.04019607843137255 10:0.024509803921568627 0:0.016666666666666666 7:0.012745098039215686 11:9.80392156862745E-4 12:9.80392156862745E-4 13:9.80392156862745E-4 14:9.80392156862745E-4 15:9.80392156862745E-4 18:9.80392156862745E-4 19:9.80392156862745E-4 3:9.80392156862745E-4 4:9.80392156862745E-4 5:9.80392156862745E-4
AP891024-0017 10:0.5752314814814815 1:0.1909722222222222 6:0.07523148148148148 18:0.056712962962962965 9:0.04282407407407408 8:0.028935185185185185 12:0.010416666666666666 11:0.005787037037037037 13:0.0011574074074074073 14:0.0011574074074074073 15:0.0011574074074074073 16:0.0011574074074074073 17:0.0011574074074074073 19:0.0011574074074074073 0:0.0011574074074074073 2:0.0011574074074074073 3:0.0011574074074074073 4:0.0011574074074074073 5:0.0011574074074074073 7:0.0011574074074074073
AP891024-0203 15:0.36901913875598086 9:0.3092105263157895 2:0.0819377990430622 18:0.04844497607655503 13:0.04126794258373206 17:0.038875598086124404 4:0.026913875598086126 5:0.019736842105263157 12:0.014952153110047847 19:0.014952153110047847 3:0.010167464114832535 0:0.00777511961722488 11:0.005382775119617225 1:0.0029904306220095694 6:0.0029904306220095694 10:0.0029904306220095694 14:5.980861244019139E-4 16:5.980861244019139E-4 7:5.980861244019139E-4 8:5.980861244019139E-4
AP891024-0278 6:0.6409574468085106 7:0.13031914893617022 18:0.05585106382978723 3:0.05585106382978723 10:0.034574468085106384 15:0.023936170212765957 16:0.013297872340425532 4:0.013297872340425532 11:0.0026595744680851063 12:0.0026595744680851063 13:0.0026595744680851063 14:0.0026595744680851063 17:0.0026595744680851063 19:0.0026595744680851063 0:0.0026595744680851063 1:0.0026595744680851063 2:0.0026595744680851063 5:0.0026595744680851063 8:0.0026595744680851063 9:0.0026595744680851063
AP891025-0202 14:0.48996350364963503 9:0.16149635036496351 2:0.1468978102189781 18:0.11405109489051095 17:0.05930656934306569 13:0.004562043795620438 19:0.004562043795620438 0:0.004562043795620438 10:0.004562043795620438 11:9.124087591240876E-4 12:9.124087591240876E-4 15:9.124087591240876E-4 16:9.124087591240876E-4 1:9.124087591240876E-4 3:9.124087591240876E-4 4:9.124087591240876E-4 5:9.124087591240876E-4 6:9.124087591240876E-4 7:9.124087591240876E-4 8:9.124087591240876E-4
AP891026-0032 0:0.4804147465437788 9:0.18548387096774194 17:0.097926267281106 18:0.07949308755760369 11:0.04262672811059908 6:0.038018433179723504 12:0.024193548387096774 14:0.019585253456221197 13:0.00576036866359447 15:0.00576036866359447 3:0.00576036866359447 5:0.00576036866359447 16:0.001152073732718894 19:0.001152073732718894 1:0.001152073732718894 2:0.001152073732718894 4:0.001152073732718894 7:0.001152073732718894 8:0.001152073732718894 10:0.001152073732718894
AP891026-0192 7:0.36981566820276496 17:0.20391705069124424 4:0.14861751152073732 9:0.10253456221198157 6:0.06105990783410138 2:0.04723502304147465 14:0.024193548387096774 10:0.014976958525345621 18:0.010368663594470046 5:0.00576036866359447 11:0.001152073732718894 12:0.001152073732718894 13:0.001152073732718894 15:0.001152073732718894 16:0.001152073732718894 19:0.001152073732718894 0:0.001152073732718894 1:0.001152073732718894 3:0.001152073732718894 8:0.001152073732718894
AP891026-0194 19:0.5210843373493976 2:0.19578313253012047 12:0.06325301204819277 13:0.05120481927710843 9:0.05120481927710843 14:0.02710843373493976 8:0.02710843373493976 15:0.015060240963855422 18:0.015060240963855422 11:0.0030120481927710845 16:0.0030120481927710845 17:0.0030120481927710845 0:0.0030120481927710845 1:0.0030120481927710845 3:0.0030120481927710845 4:0.0030120481927710845 5:0.0030120481927710845 6:0.0030120481927710845 7:0.0030120481927710845 10:0.0030120481927710845
AP891026-0206 4:0.28020833333333334 9:0.21354166666666666 18:0.146875 5:0.084375 3:0.06770833333333333 12:0.05520833333333333 11:0.034375 15:0.034375 0:0.030208333333333334 6:0.021875 7:0.017708333333333333 2:0.005208333333333333 13:0.0010416666666666667 14:0.0010416666666666667 16:0.0010416666666666667 17:0.0010416666666666667 19:0.0010416666666666667 1:0.0010416666666666667 8:0.0010416666666666667 10:0.0010416666666666667
AP891026-0242 11:0.6326086956521739 9:0.2036231884057971 10:0.058695652173913045 18:0.05 15:0.015217391304347827 19:0.009420289855072464 17:0.006521739130434782 4:0.006521739130434782 1:0.0036231884057971015 6:0.0036231884057971015 7:0.0036231884057971015 12:7.246376811594203E-4 13:7.246376811594203E-4 14:7.246376811594203E-4 16:7.246376811594203E-4 0:7.246376811594203E-4 2:7.246376811594203E-4 3:7.246376811594203E-4 5:7.246376811594203E-4 8:7.246376811594203E-4
AP891027-0094 15:0.32142857142857145 2:0.18956043956043955 9:0.14560439560439561 13:0.10164835164835165 16:0.057692307692307696 6:0.046703296703296704 5:0.03571428571428571 1:0.024725274725274724 11:0.013736263736263736 0:0.013736263736263736 3:0.013736263736263736 4:0.013736263736263736 12:0.0027472527472527475 14:0.0027472527472527475 17:0.0027472527472527475 18:0.0027472527472527475 19:0.0027472527472527475 7:0.0027472527472527475 8:0.0027472527472527475 10:0.0027472527472527475
AP891027-0170 17:0.2312206572769953 15:0.1983568075117371 2:0.17488262910798122 13:0.13262910798122066 18:0.062206572769953054 12:0.04342723004694836 4:0.04342723004694836 9:0.03873239436619718 5:0.029342723004694836 6:0.01995305164319249 7:0.01056338028169014 19:0.005868544600938967 11:0.0011737089201877935 14:0.0011737089201877935 16:0.0011737089201877935 0:0.0011737089201877935 1:0.0011737089201877935 3:0.0011737089201877935 8:0.0011737089201877935 10:0.0011737089201877935
AP891027-0223 18:0.3490415335463259 8:0.28514376996805113 6:0.1573482428115016 15:0.05830670926517572 12:0.03913738019169329 1:0.03274760383386582 3:0.016773162939297124 4:0.016773162939297124 10:0.016773162939297124 11:0.010383386581469648 9:0.010383386581469648 13:7.987220447284345E-4 14:7.987220447284345E-4 16:7.987220447284345E-4 17:7.987220447284345E-4 19:7.987220447284345E-4 0:7.987220447284345E-4 2:7.987220447284345E-4 5:7.987220447284345E-4 7:7.987220447284345E-4
AP891027-0263 11:0.6355820105820106 9:0.1488095238095238 18:0.0667989417989418 10:0.05886243386243386 14:0.021825396825396824 17:0.01917989417989418 5:0.013888888888888888 12:0.011243386243386243 13:0.008597883597883597 3:0.0033068783068783067 6:0.0033068783068783067 7:0.0033068783068783067 15:6.613756613756613E-4 16:6.613756613756613E-4 19:6.613756613756613E-4 0:6.613756613756613E-4 1:6.613756613756613E-4 2:6.613756613756613E-4 4:6.613756613756613E-4 8:6.613756613756613E-4
AP891027-0285 10:0.37022292993630573 1:0.23964968152866242 18:0.16321656050955413 6:0.07404458598726114 9:0.04856687898089172 3:0.026273885350318472 15:0.019904458598726114 0:0.019904458598726114 8:0.019904458598726114 2:0.007165605095541401 13:0.003980891719745223 11:7.961783439490446E-4 12:7.961783439490446E-4 14:7.961783439490446E-4 16:7.961783439490446E-4 17:7.961783439490446E-4 19:7.961783439490446E-4 4:7.961783439490446E-4 5:7.961783439490446E-4 7:7.961783439490446E-4
AP891028-0021 0:0.28660714285714284 18:0.23660714285714285 10:0.20089285714285715 9:0.07946428571428571 1:0.06517857142857143 16:0.04732142857142857 14:0.029464285714285714 8:0.025892857142857145 3:0.008035714285714285 6:0.008035714285714285 11:0.004464285714285714 12:8.928571428571428E-4 13:8.928571428571428E-4 15:8.928571428571428E-4 17:8.928571428571428E-4 19:8.928571428571428E-4 2:8.928571428571428E-4 4:8.928571428571428E-4 5:8.928571428571428E-4 7:8.928571428571428E-4
AP891029-0067 4:0.36682242990654207 16:0.18925233644859812 9:0.1425233644859813 3:0.09579439252336448 7:0.05841121495327103 13:0.0397196261682243 18:0.030373831775700934 17:0.02102803738317757 1:0.011682242990654205 5:0.011682242990654205 6:0.011682242990654205 11:0.002336448598130841 12:0.002336448598130841 14:0.002336448598130841 15:0.002336448598130841 19:0.002336448598130841 0:0.002336448598130841 2:0.002336448598130841 8:0.002336448598130841 10:0.002336448598130841
AP891029-0087 6:0.6307947019867549 9:0.19370860927152317 18:0.054635761589403975 7:0.054635761589403975 12:0.02152317880794702 19:0.008278145695364239 2:0.008278145695364239 4:0.008278145695364239 11:0.0016556291390728477 13:0.0016556291390728477 14:0.0016556291390728477 15:0.0016556291390728477 16:0.0016556291390728477 17:0.0016556291390728477 0:0.0016556291390728477 1:0.0016556291390728477 3:0.0016556291390728477 5:0.0016556291390728477 8:0.0016556291390728477 10:0.0016556291390728477
AP891030-0157 7:0.5788888888888889 9:0.22333333333333333 2:0.06333333333333334 18:0.04111111111111111 14:0.03666666666666667 19:0.027777777777777776 12:0.005555555555555556 16:0.005555555555555556 10:0.005555555555555556 11:0.0011111111111111111 13:0.0011111111111111111 15:0.0011111111111111111 17:0.0011111111111111111 0:0.0011111111111111111 1:0.0011111111111111111 3:0.0011111111111111111 4:0.0011111111111111111 5:0.0011111111111111111 6:0.0011111111111111111 8:0.0011111111111111111
AP891030-0236 19:0.2426470588235294 12:0.21977124183006536 18:0.19362745098039216 16:0.09558823529411764 0:0.05310457516339869 2:0.05310457516339869 4:0.03022875816993464 15:0.02696078431372549 1:0.02369281045751634 11:0.01715686274509804 7:0.013888888888888888 10:0.013888888888888888 14:0.004084967320261438 17:0.004084967320261438 9:0.004084967320261438 13:8.169934640522876E-4 3:8.169934640522876E-4 5:8.169934640522876E-4 6:8.169934640522876E-4 8:8.169934640522876E-4
AP891031-0044 7:0.5307203389830508 9:0.2807203389830508 18:0.05190677966101695 2:0.03919491525423729 0:0.03072033898305085 14:0.022245762711864406 17:0.009533898305084746 1:0.009533898305084746 8:0.009533898305084746 19:0.005296610169491525 11:0.001059322033898305 12:0.001059322033898305 13:0.001059322033898305 15:0.001059322033898305 16:0.001059322033898305 3:0.001059322033898305 4:0.001059322033898305 5:0.001059322033898305 6:0.001059322033898305 10:0.001059322033898305
AP891031-0237 11:0.5489130434782609 18:0.17065217391304346 9:0.12717391304347825 0:0.0967391304347826 17:0.014130434782608696 15:0.009782608695652175 2:0.009782608695652175 14:0.005434782608695652 5:0.005434782608695652 12:0.0010869565217391304 13:0.0010869565217391304 16:0.0010869565217391304 19:0.0010869565217391304 1:0.0010869565217391304 3:0.0010869565217391304 4:0.0010869565217391304 6:0.0010869565217391304 7:0.0010869565217391304 8:0.0010869565217391304 10:0.0010869565217391304
AP891101-0029 11:0.5955459770114943 9:0.23635057471264367 18:0.05244252873563218 1:0.02658045977011494 10:0.02658045977011494 8:0.01221264367816092 6:0.009339080459770116 12:0.00646551724137931 14:0.00646551724137931 4:0.00646551724137931 7:0.00646551724137931 15:0.0035919540229885057 19:0.0035919540229885057 5:0.0035919540229885057 13:7.183908045977011E-4 16:7.183908045977011E-4 17:7.183908045977011E-4 0:7.183908045977011E-4 2:7.183908045977011E-4 3:7.183908045977011E-4
AP891101-0079 4:0.2865384615384615 9:0.27115384615384613 2:0.24807692307692308 0:0.07884615384615384 8:0.032692307692307694 1:0.01730769230769231 3:0.01730769230769231 11:0.009615384615384616 5:0.009615384615384616 7:0.009615384615384616 12:0.0019230769230769232 13:0.0019230769230769232 14:0.0019230769230769232 15:0.0019230769230769232 16:0.0019230769230769232 17:0.0019230769230769232 18:0.0019230769230769232 19:0.0019230769230769232 6:0.0019230769230769232 10:0.0019230769230769232
AP891101-0153 19:0.43205128205128207 12:0.2064102564102564 13:0.0782051282051282 18:0.06282051282051282 9:0.06282051282051282 15:0.052564102564102565 16:0.026923076923076925 10:0.026923076923076925 1:0.011538461538461539 2:0.011538461538461539 4:0.011538461538461539 11:0.00641025641025641 14:0.001282051282051282 17:0.001282051282051282 0:0.001282051282051282 3:0.001282051282051282 5:0.001282051282051282 6:0.001282051282051282 7:0.001282051282051282 8:0.001282051282051282
AP891101-0156 2:0.4673913043478261 15:0.29347826086956524 9:0.11335403726708075 17:0.04503105590062112 18:0.013975155279503106 5:0.013975155279503106 12:0.007763975155279503 16:0.007763975155279503 19:0.007763975155279503 7:0.007763975155279503 8:0.007763975155279503 11:0.0015527950310559005 13:0.0015527950310559005 14:0.0015527950310559005 0:0.0015527950310559005 1:0.0015527950310559005 3:0.0015527950310559005 4:0.0015527950310559005 6:0.0015527950310559005 10:0.0015527950310559005
AP891101-0158 4:0.2725409836065574 9:0.24795081967213115 2:0.18237704918032788 8:0.08401639344262295 1:0.05122950819672131 18:0.03483606557377049 0:0.02663934426229508 11:0.018442622950819672 13:0.018442622950819672 3:0.018442622950819672 10:0.018442622950819672 15:0.010245901639344262 12:0.0020491803278688526 14:0.0020491803278688526 16:0.0020491803278688526 17:0.0020491803278688526 19:0.0020491803278688526 5:0.0020491803278688526 6:0.0020491803278688526 7:0.0020491803278688526
