AP890103-0012 8:0.21118421052631578 11:0.1875 12:0.17171052631578948 17:0.11644736842105263 9:0.09013157894736842 15:0.05592105263157895 16:0.0506578947368421 2:0.04276315789473684 4:0.021710526315789475 5:0.01381578947368421 13:0.008552631578947369 3:0.008552631578947369 19:0.0059210526315789476 6:0.0059210526315789476 14:0.003289473684210526 1:0.003289473684210526 18:6.578947368421052E-4 0:6.578947368421052E-4 7:6.578947368421052E-4 10:6.578947368421052E-4
AP891114-0164 18:0.7214912280701754 16:0.09868421052631579 6:0.08114035087719298 15:0.02850877192982456 11:0.010964912280701754 4:0.010964912280701754 5:0.010964912280701754 8:0.010964912280701754 12:0.0021929824561403508 13:0.0021929824561403508 14:0.0021929824561403508 17:0.0021929824561403508 19:0.0021929824561403508 0:0.0021929824561403508 1:0.0021929824561403508 2:0.0021929824561403508 3:0.0021929824561403508 7:0.0021929824561403508 9:0.0021929824561403508 10:0.0021929824561403508
AP891115-0001 2:0.7117834394904459 9:0.10668789808917198 6:0.05148619957537155 11:0.026008492569002124 0:0.01751592356687898 5:0.01751592356687898 12:0.01326963906581741 1:0.01326963906581741 16:0.011146496815286623 18:0.009023354564755838 4:0.009023354564755838 13:0.006900212314225053 17:0.002653927813163482 14:5.307855626326964E-4 15:5.307855626326964E-4 19:5.307855626326964E-4 3:5.307855626326964E-4 7:5.307855626326964E-4 8:5.307855626326964E-4 10:5.307855626326964E-4
AP891115-0077 2:0.6561624649859944 9:0.10434173669467788 12:0.07352941176470588 6:0.05392156862745098 13:0.03431372549019608 17:0.02030812324929972 19:0.01750700280112045 11:0.011904761904761904 5:0.009103641456582634 14:0.0035014005602240898 15:0.0035014005602240898 7:0.0035014005602240898 10:0.0035014005602240898 16:7.002801120448179E-4 18:7.002801120448179E-4 0:7.002801120448179E-4 1:7.002801120448179E-4 3:7.002801120448179E-4 4:7.002801120448179E-4 8:7.002801120448179E-4
AP891116-0088 2:0.7858024691358024 9:0.1117283950617284 6:0.06481481481481481 12:0.008024691358024692 15:0.005555555555555556 17:0.005555555555555556 1:0.005555555555555556 4:0.005555555555555556 11:6.172839506172839E-4 13:6.172839506172839E-4 14:6.172839506172839E-4 16:6.172839506172839E-4 18:6.172839506172839E-4 19:6.172839506172839E-4 0:6.172839506172839E-4 3:6.172839506172839E-4 5:6.172839506172839E-4 7:6.172839506172839E-4 8:6.172839506172839E-4 10:6.172839506172839E-4
AP891116-0196 2:0.7757452574525745 9:0.13075880758807587 10:0.025067750677506776 1:0.022357723577235773 16:0.01964769647696477 11:0.008807588075880758 5:0.006097560975609756 12:0.0033875338753387536 13:6.775067750677507E-4 14:6.775067750677507E-4 15:6.775067750677507E-4 17:6.775067750677507E-4 18:6.775067750677507E-4 19:6.775067750677507E-4 0:6.775067750677507E-4 3:6.775067750677507E-4 4:6.775067750677507E-4 6:6.775067750677507E-4 7:6.775067750677507E-4 8:6.775067750677507E-4
AP891117-0166 6:0.6912878787878788 16:0.07007575757575757 1:0.054924242424242424 2:0.04734848484848485 9:0.03977272727272727 11:0.02462121212121212 17:0.02462121212121212 12:0.00946969696969697 14:0.00946969696969697 7:0.00946969696969697 13:0.001893939393939394 15:0.001893939393939394 18:0.001893939393939394 19:0.001893939393939394 0:0.001893939393939394 3:0.001893939393939394 4:0.001893939393939394 5:0.001893939393939394 8:0.001893939393939394 10:0.001893939393939394
AP891118-0067 2:0.7002118644067796 9:0.1027542372881356 12:0.06038135593220339 16:0.05190677966101695 11:0.04766949152542373 17:0.009533898305084746 3:0.009533898305084746 18:0.005296610169491525 13:0.001059322033898305 14:0.001059322033898305 15:0.001059322033898305 19:0.001059322033898305 0:0.001059322033898305 1:0.001059322033898305 4:0.001059322033898305 5:0.001059322033898305 6:0.001059322033898305 7:0.001059322033898305 8:0.001059322033898305 10:0.001059322033898305
AP891118-0086 14:0.33703271028037385 11:0.290303738317757 9:0.1080607476635514 19:0.08235981308411215 2:0.06133177570093458 3:0.04964953271028037 15:0.016939252336448597 16:0.014602803738317757 8:0.009929906542056074 12:0.007593457943925234 5:0.007593457943925234 6:0.007593457943925234 13:0.0029205607476635513 17:5.841121495327102E-4 18:5.841121495327102E-4 0:5.841121495327102E-4 1:5.841121495327102E-4 4:5.841121495327102E-4 7:5.841121495327102E-4 10:5.841121495327102E-4
AP891118-0145 2:0.8737623762376238 6:0.03217821782178218 9:0.03217821782178218 16:0.012376237623762377 18:0.012376237623762377 11:0.0024752475247524753 12:0.0024752475247524753 13:0.0024752475247524753 14:0.0024752475247524753 15:0.0024752475247524753 17:0.0024752475247524753 19:0.0024752475247524753 0:0.0024752475247524753 1:0.0024752475247524753 3:0.0024752475247524753 4:0.0024752475247524753 5:0.0024752475247524753 7:0.0024752475247524753 8:0.0024752475247524753 10:0.0024752475247524753
AP891119-0048 2:0.7823660714285714 5:0.09040178571428571 9:0.041294642857142856 16:0.0234375 6:0.018973214285714284 11:0.014508928571428572 19:0.010044642857142858 1:0.005580357142857143 12:0.0011160714285714285 13:0.0011160714285714285 14:0.0011160714285714285 15:0.0011160714285714285 17:0.0011160714285714285 18:0.0011160714285714285 0:0.0011160714285714285 3:0.0011160714285714285 4:0.0011160714285714285 7:0.0011160714285714285 8:0.0011160714285714285 10:0.0011160714285714285
AP891119-0058 13:0.2717391304347826 6:0.2524154589371981 9:0.2524154589371981 10:0.05434782608695652 16:0.03985507246376811 8:0.025362318840579712 17:0.020531400966183576 18:0.020531400966183576 4:0.01570048309178744 5:0.01570048309178744 19:0.010869565217391304 0:0.010869565217391304 11:0.0012077294685990338 12:0.0012077294685990338 14:0.0012077294685990338 15:0.0012077294685990338 1:0.0012077294685990338 2:0.0012077294685990338 3:0.0012077294685990338 7:0.0012077294685990338
AP891120-0049 2:0.6222426470588235 11:0.11488970588235294 9:0.08915441176470588 12:0.06709558823529412 16:0.04503676470588235 17:0.019301470588235295 19:0.011948529411764705 3:0.011948529411764705 18:0.004595588235294118 7:0.004595588235294118 13:9.191176470588235E-4 14:9.191176470588235E-4 15:9.191176470588235E-4 0:9.191176470588235E-4 1:9.191176470588235E-4 4:9.191176470588235E-4 5:9.191176470588235E-4 6:9.191176470588235E-4 8:9.191176470588235E-4 10:9.191176470588235E-4
AP891120-0101 2:0.6265432098765432 12:0.0874485596707819 11:0.07921810699588477 9:0.07098765432098765 3:0.05452674897119342 17:0.03806584362139918 7:0.013374485596707819 15:0.0051440329218107 0:0.0051440329218107 1:0.0051440329218107 8:0.0051440329218107 13:0.00102880658436214 14:0.00102880658436214 16:0.00102880658436214 18:0.00102880658436214 19:0.00102880658436214 4:0.00102880658436214 5:0.00102880658436214 6:0.00102880658436214 10:0.00102880658436214
AP891120-0178 11:0.2464430894308943 18:0.2423780487804878 16:0.13465447154471544 9:0.08790650406504065 15:0.06351626016260163 6:0.06351626016260163 12:0.0350609756097561 5:0.033028455284552845 7:0.033028455284552845 17:0.022865853658536585 1:0.018800813008130083 0:0.0066056910569105695 19:0.004573170731707317 4:0.002540650406504065 10:0.002540650406504065 13:5.081300813008131E-4 14:5.081300813008131E-4 2:5.081300813008131E-4 3:5.081300813008131E-4 8:5.081300813008131E-4
AP891120-0212 12:0.5114247311827957 2:0.24260752688172044 11:0.08131720430107527 9:0.07056451612903226 15:0.05712365591397849 4:0.0114247311827957 5:0.006048387096774193 14:0.003360215053763441 18:0.003360215053763441 0:0.003360215053763441 6:0.003360215053763441 13:6.720430107526882E-4 16:6.720430107526882E-4 17:6.720430107526882E-4 19:6.720430107526882E-4 1:6.720430107526882E-4 3:6.720430107526882E-4 7:6.720430107526882E-4 8:6.720430107526882E-4 10:6.720430107526882E-4
AP891121-0023 4:0.5015090543259557 9:0.1272635814889336 14:0.0789738430583501 19:0.07696177062374246 0:0.06891348088531186 15:0.06690140845070422 12:0.04678068410462777 3:0.014587525150905433 11:0.012575452716297788 13:5.030181086519115E-4 16:5.030181086519115E-4 17:5.030181086519115E-4 18:5.030181086519115E-4 1:5.030181086519115E-4 2:5.030181086519115E-4 5:5.030181086519115E-4 6:5.030181086519115E-4 7:5.030181086519115E-4 8:5.030181086519115E-4 10:5.030181086519115E-4
AP891121-0189 2:0.8299180327868853 16:0.06762295081967214 9:0.05942622950819672 14:0.010245901639344262 11:0.0020491803278688526 12:0.0020491803278688526 13:0.0020491803278688526 15:0.0020491803278688526 17:0.0020491803278688526 18:0.0020491803278688526 19:0.0020491803278688526 0:0.0020491803278688526 1:0.0020491803278688526 3:0.0020491803278688526 4:0.0020491803278688526 5:0.0020491803278688526 6:0.0020491803278688526 7:0.0020491803278688526 8:0.0020491803278688526 10:0.0020491803278688526
AP891123-0077 13:0.2193486590038314 5:0.20402298850574713 9:0.18486590038314177 0:0.1503831417624521 6:0.06992337164750957 11:0.06609195402298851 17:0.035440613026819924 2:0.035440613026819924 18:0.012452107279693486 4:0.012452107279693486 12:9.578544061302681E-4 14:9.578544061302681E-4 15:9.578544061302681E-4 16:9.578544061302681E-4 19:9.578544061302681E-4 1:9.578544061302681E-4 3:9.578544061302681E-4 7:9.578544061302681E-4 8:9.578544061302681E-4 10:9.578544061302681E-4
AP891123-0091 17:0.4421728971962617 9:0.17348130841121495 6:0.11974299065420561 1:0.07535046728971963 16:0.037967289719626166 5:0.035630841121495324 18:0.030957943925233645 11:0.02161214953271028 13:0.016939252336448597 0:0.016939252336448597 15:0.012266355140186916 4:0.005257009345794392 14:0.0029205607476635513 19:0.0029205607476635513 8:0.0029205607476635513 12:5.841121495327102E-4 2:5.841121495327102E-4 3:5.841121495327102E-4 7:5.841121495327102E-4 10:5.841121495327102E-4
AP891123-0104 2:0.8520833333333333 9:0.07708333333333334 11:0.027083333333333334 10:0.010416666666666666 12:0.0020833333333333333 13:0.0020833333333333333 14:0.0020833333333333333 15:0.0020833333333333333 16:0.0020833333333333333 17:0.0020833333333333333 18:0.0020833333333333333 19:0.0020833333333333333 0:0.0020833333333333333 1:0.0020833333333333333 3:0.0020833333333333333 4:0.0020833333333333333 5:0.0020833333333333333 6:0.0020833333333333333 7:0.0020833333333333333 8:0.0020833333333333333
AP891124-0158 18:0.553347280334728 6:0.2102510460251046 9:0.1600418410041841 5:0.021966527196652718 16:0.01778242677824268 4:0.009414225941422594 8:0.009414225941422594 15:0.005230125523012552 11:0.0010460251046025104 12:0.0010460251046025104 13:0.0010460251046025104 14:0.0010460251046025104 17:0.0010460251046025104 19:0.0010460251046025104 0:0.0010460251046025104 1:0.0010460251046025104 2:0.0010460251046025104 3:0.0010460251046025104 7:0.0010460251046025104 10:0.0010460251046025104
AP891125-0069 11:0.25608272506082724 13:0.21472019464720193 12:0.17822384428223845 2:0.13199513381995134 6:0.05900243309002433 16:0.03710462287104623 1:0.03467153284671533 15:0.024939172749391728 9:0.017639902676399026 18:0.015206812652068127 5:0.010340632603406326 19:0.005474452554744526 0:0.0030413625304136255 3:0.0030413625304136255 4:0.0030413625304136255 10:0.0030413625304136255 14:6.082725060827251E-4 17:6.082725060827251E-4 7:6.082725060827251E-4 8:6.082725060827251E-4
AP891125-0074 12:0.4033546325878594 2:0.2659744408945687 16:0.17012779552715654 11:0.04233226837060703 18:0.029552715654952075 19:0.0231629392971246 5:0.019968051118210862 1:0.013578274760383386 13:0.010383386581469648 14:0.00718849840255591 6:0.00718849840255591 15:7.987220447284345E-4 17:7.987220447284345E-4 0:7.987220447284345E-4 3:7.987220447284345E-4 4:7.987220447284345E-4 7:7.987220447284345E-4 8:7.987220447284345E-4 9:7.987220447284345E-4 10:7.987220447284345E-4
AP891125-0140 6:0.18426294820717132 17:0.15239043824701196 16:0.12848605577689243 9:0.11653386454183266 2:0.10458167330677291 13:0.09262948207171315 5:0.0647410358565737 11:0.03286852589641434 0:0.03286852589641434 1:0.02888446215139442 18:0.0249003984063745 8:0.012948207171314742 12:0.008964143426294821 14:0.0049800796812749 10:0.0049800796812749 15:9.9601593625498E-4 19:9.9601593625498E-4 3:9.9601593625498E-4 4:9.9601593625498E-4 7:9.9601593625498E-4
AP891126-0001 2:0.25837628865979384 13:0.19136597938144329 6:0.11404639175257732 12:0.0856958762886598 11:0.08311855670103092 9:0.057345360824742266 16:0.047036082474226804 0:0.039304123711340205 3:0.03157216494845361 15:0.028994845360824743 19:0.018685567010309278 7:0.018685567010309278 1:0.013530927835051547 10:0.008376288659793814 14:6.443298969072165E-4 17:6.443298969072165E-4 18:6.443298969072165E-4 4:6.443298969072165E-4 5:6.443298969072165E-4 8:6.443298969072165E-4
AP891126-0013 6:0.2704326923076923 5:0.265625 18:0.21754807692307693 9:0.11658653846153846 1:0.06850961538461539 0:0.025240384615384616 4:0.010817307692307692 14:0.006009615384615385 10:0.006009615384615385 11:0.001201923076923077 12:0.001201923076923077 13:0.001201923076923077 15:0.001201923076923077 16:0.001201923076923077 17:0.001201923076923077 19:0.001201923076923077 2:0.001201923076923077 3:0.001201923076923077 7:0.001201923076923077 8:0.001201923076923077
AP891126-0043 17:0.2571174377224199 16:0.22508896797153025 2:0.19661921708185054 9:0.11120996441281139 11:0.09697508896797152 3:0.0400355871886121 8:0.018683274021352312 5:0.015124555160142349 6:0.015124555160142349 15:0.011565836298932384 19:0.004448398576512456 12:8.896797153024911E-4 13:8.896797153024911E-4 14:8.896797153024911E-4 18:8.896797153024911E-4 0:8.896797153024911E-4 1:8.896797153024911E-4 4:8.896797153024911E-4 7:8.896797153024911E-4 10:8.896797153024911E-4
AP891127-0017 12:0.37114014251781474 2:0.20961995249406176 16:0.13598574821852732 11:0.07422802850356294 5:0.07185273159144893 9:0.0671021377672209 7:0.03147268408551069 0:0.012470308788598575 15:0.007719714964370546 19:0.005344418052256532 6:0.005344418052256532 17:0.0029691211401425177 13:5.938242280285036E-4 14:5.938242280285036E-4 18:5.938242280285036E-4 1:5.938242280285036E-4 3:5.938242280285036E-4 4:5.938242280285036E-4 8:5.938242280285036E-4 10:5.938242280285036E-4
AP891127-0084 17:0.2839622641509434 16:0.2349056603773585 2:0.18584905660377357 9:0.1330188679245283 11:0.07264150943396226 1:0.02358490566037736 19:0.012264150943396227 5:0.012264150943396227 15:0.008490566037735849 7:0.008490566037735849 10:0.008490566037735849 14:0.0047169811320754715 3:0.0047169811320754715 12:9.433962264150943E-4 13:9.433962264150943E-4 18:9.433962264150943E-4 0:9.433962264150943E-4 4:9.433962264150943E-4 6:9.433962264150943E-4 8:9.433962264150943E-4
AP891127-0088 13:0.25 2:0.20415472779369628 9:0.1296561604584527 12:0.11819484240687679 11:0.11532951289398281 1:0.05515759312320917 6:0.032234957020057305 16:0.02650429799426934 3:0.020773638968481375 18:0.01504297994269341 7:0.012177650429799427 8:0.0064469914040114614 17:0.0035816618911174787 19:0.0035816618911174787 4:0.0035816618911174787 14:7.163323782234957E-4 15:7.163323782234957E-4 0:7.163323782234957E-4 5:7.163323782234957E-4 10:7.163323782234957E-4
AP891127-0102 12:0.45445344129554655 16:0.1548582995951417 11:0.07388663967611336 2:0.07388663967611336 9:0.06983805668016195 15:0.04554655870445344 0:0.03340080971659919 5:0.03340080971659919 1:0.029352226720647773 19:0.009109311740890687 13:0.005060728744939271 18:0.005060728744939271 3:0.005060728744939271 14:0.0010121457489878543 17:0.0010121457489878543 4:0.0010121457489878543 6:0.0010121457489878543 7:0.0010121457489878543 8:0.0010121457489878543 10:0.0010121457489878543
AP891127-0160 17:0.2618577075098814 16:0.2183794466403162 2:0.17490118577075098 9:0.17490118577075098 5:0.10375494071146245 4:0.024703557312252964 15:0.012845849802371542 3:0.008893280632411068 1:0.004940711462450593 10:0.004940711462450593 11:9.881422924901185E-4 12:9.881422924901185E-4 13:9.881422924901185E-4 14:9.881422924901185E-4 18:9.881422924901185E-4 19:9.881422924901185E-4 0:9.881422924901185E-4 6:9.881422924901185E-4 7:9.881422924901185E-4 8:9.881422924901185E-4
AP891127-0201 11:0.2819010416666667 3:0.263671875 19:0.11783854166666667 14:0.09700520833333333 15:0.06315104166666667 16:0.044921875 9:0.039713541666666664 4:0.029296875 17:0.016276041666666668 7:0.013671875 12:0.011067708333333334 0:0.011067708333333334 5:0.005859375 13:6.510416666666666E-4 18:6.510416666666666E-4 1:6.510416666666666E-4 2:6.510416666666666E-4 6:6.510416666666666E-4 8:6.510416666666666E-4 10:6.510416666666666E-4
AP891128-0164 6:0.5886243386243386 12:0.10185185185185185 9:0.05952380952380952 16:0.05423280423280423 17:0.03835978835978836 1:0.03835978835978836 14:0.027777777777777776 11:0.022486772486772486 13:0.022486772486772486 5:0.011904761904761904 19:0.006613756613756613 2:0.006613756613756613 7:0.006613756613756613 10:0.006613756613756613 15:0.0013227513227513227 18:0.0013227513227513227 0:0.0013227513227513227 3:0.0013227513227513227 4:0.0013227513227513227 8:0.0013227513227513227
AP891128-0184 14:0.48138297872340424 9:0.26861702127659576 12:0.07712765957446809 19:0.04521276595744681 15:0.023936170212765957 17:0.023936170212765957 5:0.023936170212765957 0:0.013297872340425532 8:0.013297872340425532 11:0.0026595744680851063 13:0.0026595744680851063 16:0.0026595744680851063 18:0.0026595744680851063 1:0.0026595744680851063 2:0.0026595744680851063 3:0.0026595744680851063 4:0.0026595744680851063 6:0.0026595744680851063 7:0.0026595744680851063 10:0.0026595744680851063
AP891129-0003 3:0.3079345088161209 11:0.2777078085642317 7:0.23992443324937027 0:0.0535264483627204 19:0.033375314861460954 2:0.023299748110831235 12:0.010705289672544081 15:0.010705289672544081 6:0.010705289672544081 9:0.010705289672544081 14:0.00818639798488665 4:0.005667506297229219 16:0.0031486146095717885 13:6.297229219143577E-4 17:6.297229219143577E-4 18:6.297229219143577E-4 1:6.297229219143577E-4 5:6.297229219143577E-4 8:6.297229219143577E-4 10:6.297229219143577E-4
AP891129-0017 14:0.284435261707989 11:0.18801652892561985 9:0.1659779614325069 8:0.16046831955922866 16:0.06129476584022039 13:0.044765840220385676 12:0.030991735537190084 0:0.022727272727272728 15:0.01721763085399449 1:0.011707988980716254 3:0.003443526170798898 6:0.003443526170798898 17:6.887052341597796E-4 18:6.887052341597796E-4 19:6.887052341597796E-4 2:6.887052341597796E-4 4:6.887052341597796E-4 5:6.887052341597796E-4 7:6.887052341597796E-4 10:6.887052341597796E-4
AP891129-0079 16:0.4205801104972376 17:0.21892265193370167 9:0.13052486187845305 5:0.05041436464088398 12:0.04765193370165746 11:0.0393646408839779 2:0.022790055248618785 13:0.017265193370165747 14:0.017265193370165747 0:0.014502762430939226 18:0.006215469613259668 6:0.006215469613259668 4:0.003453038674033149 15:6.906077348066298E-4 19:6.906077348066298E-4 1:6.906077348066298E-4 3:6.906077348066298E-4 7:6.906077348066298E-4 8:6.906077348066298E-4 10:6.906077348066298E-4
