AP890101-0002 0:0.32002457002457 16:0.2905405405405405 12:0.08415233415233415 17:0.07186732186732187 11:0.057125307125307126 10:0.03992628992628992 5:0.032555282555282554 18:0.02764127764127764 19:0.02764127764127764 2:0.017813267813267815 4:0.007985257985257985 1:0.005528255528255528 8:0.005528255528255528 3:0.003071253071253071 6:0.003071253071253071 9:0.003071253071253071 13:6.142506142506142E-4 14:6.142506142506142E-4 15:6.142506142506142E-4 7:6.142506142506142E-4
AP891023-0111 8:0.36856617647058826 16:0.1332720588235294 13:0.11488970588235294 12:0.06341911764705882 17:0.05974264705882353 0:0.05606617647058824 19:0.05238970588235294 2:0.05238970588235294 4:0.02665441176470588 9:0.02297794117647059 14:0.011948529411764705 3:0.011948529411764705 5:0.011948529411764705 15:0.004595588235294118 6:0.004595588235294118 11:9.191176470588235E-4 18:9.191176470588235E-4 1:9.191176470588235E-4 7:9.191176470588235E-4 10:9.191176470588235E-4
AP891023-0233 2:0.32800751879699247 19:0.2716165413533835 6:0.16635338345864661 0:0.125 10:0.03853383458646616 9:0.02725563909774436 14:0.015977443609022556 5:0.008458646616541353 18:0.004699248120300752 1:0.004699248120300752 11:9.398496240601503E-4 12:9.398496240601503E-4 13:9.398496240601503E-4 15:9.398496240601503E-4 16:9.398496240601503E-4 17:9.398496240601503E-4 3:9.398496240601503E-4 4:9.398496240601503E-4 7:9.398496240601503E-4 8:9.398496240601503E-4
AP891023-0272 2:0.740909090909091 16:0.05606060606060606 7:0.04393939393939394 19:0.03787878787878788 1:0.025757575757575757 3:0.025757575757575757 17:0.019696969696969695 13:0.013636363636363636 4:0.013636363636363636 12:0.007575757575757576 11:0.0015151515151515152 14:0.0015151515151515152 15:0.0015151515151515152 18:0.0015151515151515152 0:0.0015151515151515152 5:0.0015151515151515152 6:0.0015151515151515152 8:0.0015151515151515152 9:0.0015151515151515152 10:0.0015151515151515152
AP891024-0011 7:0.5450680272108843 16:0.12329931972789115 6:0.0858843537414966 1:0.058673469387755105 19:0.045068027210884355 3:0.03486394557823129 12:0.031462585034013606 0:0.02806122448979592 4:0.017857142857142856 9:0.011054421768707483 2:0.007653061224489796 10:0.004251700680272109 11:8.503401360544217E-4 13:8.503401360544217E-4 14:8.503401360544217E-4 15:8.503401360544217E-4 17:8.503401360544217E-4 18:8.503401360544217E-4 5:8.503401360544217E-4 8:8.503401360544217E-4
AP891024-0016 7:0.5527456647398844 3:0.08164739884393063 16:0.078757225433526 1:0.06141618497109826 13:0.04985549132947977 2:0.04407514450867052 4:0.04407514450867052 12:0.03251445086705202 19:0.03251445086705202 0:0.006502890173410405 11:0.0036127167630057803 15:0.0036127167630057803 9:0.0036127167630057803 14:7.22543352601156E-4 17:7.22543352601156E-4 18:7.22543352601156E-4 5:7.22543352601156E-4 6:7.22543352601156E-4 8:7.22543352601156E-4 10:7.22543352601156E-4
AP891024-0025 9:0.6563291139240506 16:0.12215189873417721 17:0.05379746835443038 18:0.05379746835443038 8:0.028481012658227847 2:0.025949367088607594 7:0.02341772151898734 11:0.010759493670886076 12:0.008227848101265823 6:0.008227848101265823 1:0.0031645569620253164 13:6.329113924050633E-4 14:6.329113924050633E-4 15:6.329113924050633E-4 19:6.329113924050633E-4 0:6.329113924050633E-4 3:6.329113924050633E-4 4:6.329113924050633E-4 5:6.329113924050633E-4 10:6.329113924050633E-4
AP891024-0034 3:0.3550420168067227 16:0.17016806722689076 17:0.13655462184873948 4:0.09453781512605042 14:0.052521008403361345 19:0.04411764705882353 9:0.04411764705882353 10:0.03571428571428571 12:0.0273109243697479 0:0.01050420168067227 2:0.01050420168067227 11:0.0021008403361344537 13:0.0021008403361344537 15:0.0021008403361344537 18:0.0021008403361344537 1:0.0021008403361344537 5:0.0021008403361344537 6:0.0021008403361344537 7:0.0021008403361344537 8:0.0021008403361344537
AP891024-0059 19:0.3740786240786241 8:0.2512285012285012 16:0.14312039312039312 1:0.10872235872235872 17:0.03501228501228501 6:0.022727272727272728 2:0.02027027027027027 7:0.015356265356265357 14:0.010442260442260442 12:0.005528255528255528 11:0.003071253071253071 15:0.003071253071253071 4:0.003071253071253071 13:6.142506142506142E-4 18:6.142506142506142E-4 0:6.142506142506142E-4 3:6.142506142506142E-4 5:6.142506142506142E-4 9:6.142506142506142E-4 10:6.142506142506142E-4
AP891024-0075 9:0.38350785340314136 12:0.14790575916230367 16:0.12172774869109948 0:0.08507853403141362 6:0.0693717277486911 7:0.06413612565445026 14:0.032722513089005235 17:0.02225130890052356 1:0.02225130890052356 4:0.017015706806282723 19:0.011780104712041885 18:0.006544502617801047 8:0.006544502617801047 11:0.0013089005235602095 13:0.0013089005235602095 15:0.0013089005235602095 2:0.0013089005235602095 3:0.0013089005235602095 5:0.0013089005235602095 10:0.0013089005235602095
AP891024-0149 7:0.5628378378378378 16:0.14121621621621622 6:0.11148648648648649 3:0.10608108108108108 1:0.05472972972972973 19:0.006081081081081081 2:0.006081081081081081 13:0.0033783783783783786 11:6.756756756756757E-4 12:6.756756756756757E-4 14:6.756756756756757E-4 15:6.756756756756757E-4 17:6.756756756756757E-4 18:6.756756756756757E-4 0:6.756756756756757E-4 4:6.756756756756757E-4 5:6.756756756756757E-4 8:6.756756756756757E-4 9:6.756756756756757E-4 10:6.756756756756757E-4
AP891024-0204 9:0.5150462962962963 16:0.1400462962962963 7:0.10300925925925926 18:0.04282407407407408 19:0.04282407407407408 5:0.028935185185185185 10:0.028935185185185185 13:0.024305555555555556 2:0.024305555555555556 4:0.019675925925925927 11:0.015046296296296295 6:0.005787037037037037 12:0.0011574074074074073 14:0.0011574074074074073 15:0.0011574074074074073 17:0.0011574074074074073 0:0.0011574074074074073 1:0.0011574074074074073 3:0.0011574074074074073 8:0.0011574074074074073
AP891024-0257 3:0.6307947019867549 12:0.15397350993377484 0:0.054635761589403975 16:0.041390728476821195 5:0.041390728476821195 19:0.02152317880794702 2:0.014900662251655629 11:0.008278145695364239 1:0.008278145695364239 7:0.008278145695364239 13:0.0016556291390728477 14:0.0016556291390728477 15:0.0016556291390728477 17:0.0016556291390728477 18:0.0016556291390728477 4:0.0016556291390728477 6:0.0016556291390728477 8:0.0016556291390728477 9:0.0016556291390728477 10:0.0016556291390728477
AP891025-0087 9:0.43306010928961747 12:0.16530054644808742 0:0.11612021857923498 16:0.08879781420765027 6:0.06693989071038252 17:0.045081967213114756 7:0.023224043715846996 14:0.017759562841530054 19:0.012295081967213115 15:0.006830601092896175 2:0.006830601092896175 10:0.006830601092896175 11:0.001366120218579235 13:0.001366120218579235 18:0.001366120218579235 1:0.001366120218579235 3:0.001366120218579235 4:0.001366120218579235 5:0.001366120218579235 8:0.001366120218579235
AP891025-0220 9:0.7346153846153847 12:0.06794871794871794 16:0.057692307692307696 18:0.03717948717948718 7:0.03717948717948718 13:0.03205128205128205 2:0.011538461538461539 14:0.00641025641025641 11:0.001282051282051282 15:0.001282051282051282 17:0.001282051282051282 19:0.001282051282051282 0:0.001282051282051282 1:0.001282051282051282 3:0.001282051282051282 4:0.001282051282051282 5:0.001282051282051282 6:0.001282051282051282 8:0.001282051282051282 10:0.001282051282051282
AP891026-0111 9:0.49311926605504586 16:0.13837920489296637 2:0.0863914373088685 7:0.06804281345565749 12:0.058868501529051986 5:0.046636085626911315 11:0.03746177370030581 14:0.02522935779816514 13:0.0191131498470948 17:0.006880733944954129 10:0.006880733944954129 18:0.00382262996941896 3:0.00382262996941896 15:7.645259938837921E-4 19:7.645259938837921E-4 0:7.645259938837921E-4 1:7.645259938837921E-4 4:7.645259938837921E-4 6:7.645259938837921E-4 8:7.645259938837921E-4
AP891026-0145 9:0.64937106918239 16:0.12735849056603774 2:0.08333333333333333 5:0.0330188679245283 1:0.026729559748427674 0:0.014150943396226415 4:0.014150943396226415 10:0.014150943396226415 13:0.007861635220125786 15:0.007861635220125786 7:0.007861635220125786 11:0.0015723270440251573 12:0.0015723270440251573 14:0.0015723270440251573 17:0.0015723270440251573 18:0.0015723270440251573 19:0.0015723270440251573 3:0.0015723270440251573 6:0.0015723270440251573 8:0.0015723270440251573
AP891026-0196 19:0.3477859778597786 9:0.1669741697416974 16:0.1448339483394834 3:0.12269372693726938 4:0.09317343173431734 14:0.03044280442804428 1:0.026752767527675275 11:0.01937269372693727 5:0.01937269372693727 13:0.015682656826568265 8:0.004612546125461255 12:9.225092250922509E-4 15:9.225092250922509E-4 17:9.225092250922509E-4 18:9.225092250922509E-4 0:9.225092250922509E-4 2:9.225092250922509E-4 6:9.225092250922509E-4 7:9.225092250922509E-4 10:9.225092250922509E-4
AP891026-0277 6:0.7868098159509203 13:0.06901840490797546 19:0.06288343558282208 1:0.02607361963190184 11:0.019938650306748466 17:0.007668711656441718 9:0.007668711656441718 12:0.0015337423312883436 14:0.0015337423312883436 15:0.0015337423312883436 16:0.0015337423312883436 18:0.0015337423312883436 0:0.0015337423312883436 2:0.0015337423312883436 3:0.0015337423312883436 4:0.0015337423312883436 5:0.0015337423312883436 7:0.0015337423312883436 8:0.0015337423312883436 10:0.0015337423312883436
AP891027-0011 9:0.6512738853503185 2:0.12898089171974522 16:0.1035031847133758 6:0.027070063694267517 12:0.020700636942675158 8:0.020700636942675158 7:0.014331210191082803 14:0.007961783439490446 19:0.007961783439490446 11:0.0015923566878980893 13:0.0015923566878980893 15:0.0015923566878980893 17:0.0015923566878980893 18:0.0015923566878980893 0:0.0015923566878980893 1:0.0015923566878980893 3:0.0015923566878980893 4:0.0015923566878980893 5:0.0015923566878980893 10:0.0015923566878980893
AP891027-0186 7:0.5867117117117117 16:0.2713963963963964 8:0.03265765765765766 0:0.02364864864864865 5:0.02364864864864865 6:0.019144144144144143 11:0.010135135135135136 1:0.010135135135135136 18:0.00563063063063063 9:0.00563063063063063 12:0.0011261261261261261 13:0.0011261261261261261 14:0.0011261261261261261 15:0.0011261261261261261 17:0.0011261261261261261 19:0.0011261261261261261 2:0.0011261261261261261 3:0.0011261261261261261 4:0.0011261261261261261 10:0.0011261261261261261
AP891027-0271 6:0.1481042654028436 3:0.14336492890995262 5:0.12914691943127962 1:0.11966824644549763 13:0.11018957345971564 0:0.09597156398104266 4:0.058056872037914695 12:0.0533175355450237 11:0.04383886255924171 16:0.02962085308056872 19:0.024881516587677725 8:0.015402843601895734 7:0.01066350710900474 2:0.005924170616113744 10:0.005924170616113744 14:0.001184834123222749 15:0.001184834123222749 17:0.001184834123222749 18:0.001184834123222749 9:0.001184834123222749
AP891028-0027 9:0.26171875 17:0.23567708333333334 16:0.20963541666666666 5:0.06380208333333333 12:0.05859375 14:0.037760416666666664 0:0.02734375 19:0.022135416666666668 1:0.016927083333333332 2:0.016927083333333332 18:0.01171875 3:0.01171875 11:0.006510416666666667 8:0.006510416666666667 10:0.006510416666666667 13:0.0013020833333333333 15:0.0013020833333333333 4:0.0013020833333333333 6:0.0013020833333333333 7:0.0013020833333333333
AP891028-0165 5:0.725177304964539 16:0.14361702127659576 15:0.051418439716312055 13:0.030141843971631204 7:0.015957446808510637 2:0.008865248226950355 11:0.0017730496453900709 12:0.0017730496453900709 14:0.0017730496453900709 17:0.0017730496453900709 18:0.0017730496453900709 19:0.0017730496453900709 0:0.0017730496453900709 1:0.0017730496453900709 3:0.0017730496453900709 4:0.0017730496453900709 6:0.0017730496453900709 8:0.0017730496453900709 9:0.0017730496453900709 10:0.0017730496453900709
AP891028-0166 9:0.6775568181818182 0:0.07528409090909091 16:0.06392045454545454 2:0.052556818181818184 7:0.024147727272727272 12:0.018465909090909092 14:0.018465909090909092 6:0.018465909090909092 13:0.01278409090909091 11:0.007102272727272727 19:0.007102272727272727 5:0.007102272727272727 8:0.007102272727272727 15:0.0014204545454545455 17:0.0014204545454545455 18:0.0014204545454545455 1:0.0014204545454545455 3:0.0014204545454545455 4:0.0014204545454545455 10:0.0014204545454545455
AP891029-0050 5:0.7636054421768708 16:0.09013605442176871 2:0.04931972789115646 14:0.022108843537414966 15:0.022108843537414966 3:0.015306122448979591 8:0.015306122448979591 11:0.0017006802721088435 12:0.0017006802721088435 13:0.0017006802721088435 17:0.0017006802721088435 18:0.0017006802721088435 19:0.0017006802721088435 0:0.0017006802721088435 1:0.0017006802721088435 4:0.0017006802721088435 6:0.0017006802721088435 7:0.0017006802721088435 9:0.0017006802721088435 10:0.0017006802721088435
AP891030-0074 4:0.4309895833333333 1:0.30078125 16:0.06987847222222222 12:0.05946180555555555 3:0.04904513888888889 11:0.024739583333333332 6:0.024739583333333332 0:0.012586805555555556 18:0.007378472222222222 2:0.005642361111111111 8:0.005642361111111111 15:0.00390625 14:0.002170138888888889 13:4.3402777777777775E-4 17:4.3402777777777775E-4 19:4.3402777777777775E-4 5:4.3402777777777775E-4 7:4.3402777777777775E-4 9:4.3402777777777775E-4 10:4.3402777777777775E-4
AP891030-0293 11:0.38228699551569506 16:0.18497757847533633 13:0.13565022421524664 4:0.1266816143497758 3:0.0773542600896861 9:0.04147982062780269 19:0.023542600896860985 12:0.005605381165919282 0:0.005605381165919282 1:0.005605381165919282 14:0.0011210762331838565 15:0.0011210762331838565 17:0.0011210762331838565 18:0.0011210762331838565 2:0.0011210762331838565 5:0.0011210762331838565 6:0.0011210762331838565 7:0.0011210762331838565 8:0.0011210762331838565 10:0.0011210762331838565
AP891031-0072 6:0.7952961672473867 1:0.0740418118466899 0:0.042682926829268296 16:0.025261324041811847 19:0.025261324041811847 13:0.018292682926829267 12:0.004355400696864111 14:0.004355400696864111 11:8.710801393728223E-4 15:8.710801393728223E-4 17:8.710801393728223E-4 18:8.710801393728223E-4 2:8.710801393728223E-4 3:8.710801393728223E-4 4:8.710801393728223E-4 5:8.710801393728223E-4 7:8.710801393728223E-4 8:8.710801393728223E-4 9:8.710801393728223E-4 10:8.710801393728223E-4
AP891031-0078 6:0.7004132231404959 16:0.15771349862258954 18:0.03650137741046832 1:0.0337465564738292 12:0.028236914600550965 2:0.01721763085399449 15:0.008953168044077135 9:0.008953168044077135 11:6.887052341597796E-4 13:6.887052341597796E-4 14:6.887052341597796E-4 17:6.887052341597796E-4 19:6.887052341597796E-4 0:6.887052341597796E-4 3:6.887052341597796E-4 4:6.887052341597796E-4 5:6.887052341597796E-4 7:6.887052341597796E-4 8:6.887052341597796E-4 10:6.887052341597796E-4
AP891031-0182 8:0.5628531073446328 16:0.17019774011299435 1:0.12782485875706215 12:0.04025423728813559 14:0.023305084745762712 4:0.023305084745762712 3:0.01765536723163842 13:0.012005649717514125 17:0.006355932203389831 2:0.006355932203389831 6:0.0035310734463276836 11:7.062146892655367E-4 15:7.062146892655367E-4 18:7.062146892655367E-4 19:7.062146892655367E-4 0:7.062146892655367E-4 5:7.062146892655367E-4 7:7.062146892655367E-4 9:7.062146892655367E-4 10:7.062146892655367E-4
AP891031-0252 8:0.6596385542168675 1:0.13755020080321284 16:0.11746987951807229 12:0.02108433734939759 4:0.01706827309236948 3:0.013052208835341365 18:0.009036144578313253 7:0.009036144578313253 5:0.0050200803212851405 11:0.001004016064257028 13:0.001004016064257028 14:0.001004016064257028 15:0.001004016064257028 17:0.001004016064257028 19:0.001004016064257028 0:0.001004016064257028 2:0.001004016064257028 6:0.001004016064257028 9:0.001004016064257028 10:0.001004016064257028
AP891101-0008 2:0.4527027027027027 16:0.1463963963963964 19:0.1373873873873874 6:0.09234234234234234 7:0.0472972972972973 5:0.02927927927927928 9:0.02927927927927928 1:0.02027027027027027 17:0.01126126126126126 10:0.01126126126126126 11:0.0022522522522522522 12:0.0022522522522522522 13:0.0022522522522522522 14:0.0022522522522522522 15:0.0022522522522522522 18:0.0022522522522522522 0:0.0022522522522522522 3:0.0022522522522522522 4:0.0022522522522522522 8:0.0022522522522522522
AP891101-0031 1:0.3375 6:0.3275 19:0.23083333333333333 16:0.04083333333333333 0:0.020833333333333332 11:0.010833333333333334 15:0.004166666666666667 18:0.004166666666666667 3:0.004166666666666667 4:0.004166666666666667 8:0.004166666666666667 10:0.004166666666666667 12:8.333333333333334E-4 13:8.333333333333334E-4 14:8.333333333333334E-4 17:8.333333333333334E-4 2:8.333333333333334E-4 5:8.333333333333334E-4 7:8.333333333333334E-4 9:8.333333333333334E-4
AP891101-0064 19:0.3002232142857143 5:0.13950892857142858 0:0.1171875 16:0.10379464285714286 3:0.0859375 4:0.05022321428571429 12:0.04575892857142857 6:0.041294642857142856 11:0.027901785714285716 10:0.027901785714285716 18:0.0234375 17:0.014508928571428572 1:0.014508928571428572 13:0.0011160714285714285 14:0.0011160714285714285 15:0.0011160714285714285 2:0.0011160714285714285 7:0.0011160714285714285 8:0.0011160714285714285 9:0.0011160714285714285
AP891101-0106 4:0.34880239520958084 1:0.22305389221556887 16:0.12125748502994012 15:0.09730538922155689 7:0.061377245508982034 2:0.03143712574850299 8:0.03143712574850299 11:0.019461077844311378 12:0.019461077844311378 13:0.01347305389221557 9:0.01347305389221557 14:0.0074850299401197605 17:0.0014970059880239522 18:0.0014970059880239522 19:0.0014970059880239522 0:0.0014970059880239522 3:0.0014970059880239522 5:0.0014970059880239522 6:0.0014970059880239522 10:0.0014970059880239522
AP891101-0263 3:0.5641891891891891 12:0.15878378378378377 16:0.10472972972972973 7:0.0686936936936937 17:0.03265765765765766 11:0.019144144144144143 9:0.01463963963963964 5:0.010135135135135136 14:0.00563063063063063 18:0.00563063063063063 19:0.00563063063063063 13:0.0011261261261261261 15:0.0011261261261261261 0:0.0011261261261261261 1:0.0011261261261261261 2:0.0011261261261261261 4:0.0011261261261261261 6:0.0011261261261261261 8:0.0011261261261261261 10:0.0011261261261261261
AP891101-0284 6:0.541970802919708 1:0.3156934306569343 19:0.07481751824817519 18:0.016423357664233577 11:0.009124087591240875 15:0.009124087591240875 7:0.009124087591240875 12:0.0018248175182481751 13:0.0018248175182481751 14:0.0018248175182481751 16:0.0018248175182481751 17:0.0018248175182481751 0:0.0018248175182481751 2:0.0018248175182481751 3:0.0018248175182481751 4:0.0018248175182481751 5:0.0018248175182481751 8:0.0018248175182481751 9:0.0018248175182481751 10:0.0018248175182481751
AP891102-0025 7:0.6836206896551724 16:0.20086206896551725 2:0.025 19:0.021551724137931036 9:0.021551724137931036 13:0.011206896551724138 4:0.011206896551724138 1:0.007758620689655172 18:0.004310344827586207 0:0.004310344827586207 11:8.620689655172414E-4 12:8.620689655172414E-4 14:8.620689655172414E-4 15:8.620689655172414E-4 17:8.620689655172414E-4 3:8.620689655172414E-4 5:8.620689655172414E-4 6:8.620689655172414E-4 8:8.620689655172414E-4 10:8.620689655172414E-4
